,Latitude,Longitude,pm25_daily_average(ug/m3),pm25_daily_average_stderr(ug/m3),month,year,geometry,STATEFP,COUNTYFP,COUNTYNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CSAFP,CBSAFP,METDIVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,percents,counts
4318,34.314,-118.61074,7.652148387096775,2.9609567741935483,1.0,2015.0,POINT (-13203687.179413365 4071042.8866002336),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4319,34.31469,-118.44829,8.549329032258065,3.6541409677419354,1.0,2015.0,POINT (-13185603.328133997 4071135.8822790743),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4320,34.31777,-118.52319,8.17651935483871,3.400947419354839,1.0,2015.0,POINT (-13193941.157994414 4071551.0027468684),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4322,34.32124,-118.40747,8.47711935483871,3.6847838709677423,1.0,2015.0,POINT (-13181059.266519817 4072018.705418362),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4323,34.32129,-118.42838,8.465406451612903,3.632775806451613,1.0,2015.0,POINT (-13183386.957072306 4072025.4447912616),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4324,34.32247,-118.46002,8.371664516129032,3.5453445161290325,1.0,2015.0,POINT (-13186909.105761005 4072184.495157245),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4325,34.32345,-118.48475,8.288790322580645,3.5168683870967743,1.0,2015.0,POINT (-13189662.036768323 4072316.5895340005),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4326,34.32516,-118.44281,8.3583,3.5919012903225807,1.0,2015.0,POINT (-13184993.29732445 4072547.084436668),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4330,34.34085,-118.2883,8.15628064516129,3.634603225806452,1.0,2015.0,POINT (-13167793.322801983 4074662.195584318),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4338,34.35885,-118.52717,7.587909677419355,3.2013083870967742,1.0,2015.0,POINT (-13194384.209567772 4077089.1967853373),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4339,34.36254,-118.60794,7.084074193548387,2.830727419354839,1.0,2015.0,POINT (-13203375.484839143 4077586.796406243),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4342,34.37157,-118.55133,7.315809677419355,3.0541087096774193,1.0,2015.0,POINT (-13197073.688465336 4078804.591975884),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4343,34.37378,-118.51304,7.475725806451613,3.181660322580645,1.0,2015.0,POINT (-13192811.265162865 4079102.654961576),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4347,34.38265,-118.54913,7.216490322580645,3.0409338709677423,1.0,2015.0,POINT (-13196828.785585592 4080299.0321421707),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4348,34.38302,-118.51196,7.381341935483872,3.1514635483870967,1.0,2015.0,POINT (-13192691.040112805 4080348.9401442762),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4349,34.38509,-118.5365,7.241025806451613,3.0654551612903225,1.0,2015.0,POINT (-13195422.820416873 4080628.15925147),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4350,34.38761,-118.59518,6.8969645161290325,2.8309948387096773,1.0,2015.0,POINT (-13201955.048136622 4080968.087482324),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4351,34.38801,-118.56025,7.063609677419355,2.94795935483871,1.0,2015.0,POINT (-13198066.658323213 4081022.0452853353),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4353,34.39184,-118.44511,7.451406451612904,3.2852983870967742,1.0,2015.0,POINT (-13185249.332153277 4081538.70430248),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4355,34.3969,-118.54567,7.07443870967742,2.984501612903226,1.0,2015.0,POINT (-13196443.620147448 4082221.3240052974),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4357,34.39728,-118.47101,7.357225806451614,3.2209151612903226,1.0,2015.0,POINT (-13188132.506964821 4082272.589601633),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4359,34.40181,-118.48605,7.260303225806451,3.146952258064516,1.0,2015.0,POINT (-13189806.752106354 4082883.74740311),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4360,34.4026,-118.56321,6.929322580645161,2.9451361290322584,1.0,2015.0,POINT (-13198396.16401596 4082990.3323946283),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4365,34.40398,-118.52101,7.097867741935484,3.0481874193548384,1.0,2015.0,POINT (-13193698.481504485 4083176.521249928),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4373,34.41027,-118.61739,6.54176129032258,2.6930980645161293,1.0,2015.0,POINT (-13204427.454027142 4084025.2035584003),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4374,34.41036,-118.40477,7.3373193548387095,3.2872809677419355,1.0,2015.0,POINT (-13180758.703894675 4084037.3473295476),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4375,34.41051,-118.55056,6.919377419354839,2.964818387096774,1.0,2015.0,POINT (-13196987.972457426 4084057.5869771643),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4381,34.41325,-118.45082,7.23281935483871,3.1871641935483868,1.0,2015.0,POINT (-13185884.966445705 4084427.3042607503),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4385,34.41544,-118.48904,7.11051935483871,3.12426064516129,1.0,2015.0,POINT (-13190139.597383823 4084722.8169303355),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4389,34.41642,-118.57187,6.749067741935484,2.8600409677419356,1.0,2015.0,POINT (-13199360.190806232 4084855.057982779),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4392,34.41804,-118.4334,7.204077419354839,3.2214893548387096,1.0,2015.0,POINT (-13183945.780916085 4085073.6639371435),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4395,34.41974,-118.46386,7.123938709677419,3.1495370967741936,1.0,2015.0,POINT (-13187336.572605649 4085303.0698012337),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4397,34.42075,-118.14788,7.132541935483871,3.339102258064516,1.0,2015.0,POINT (-13152161.839904789 4085439.3660820615),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4399,34.42181,-118.47596,7.0666419354838705,3.1059532258064513,1.0,2015.0,POINT (-13188683.538444249 4085582.411474188),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4400,34.42221,-118.44017,7.153987096774193,3.194874193548387,1.0,2015.0,POINT (-13184699.413868755 4085636.3913387344),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4404,34.42354,-118.44717,7.137454838709678,3.181063870967742,1.0,2015.0,POINT (-13185478.650304308 4085815.876245283),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4405,34.42375,-118.49226,7.015567741935484,3.092185161290322,1.0,2015.0,POINT (-13190498.04614418 4085844.216228374),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4408,34.42579,-118.55008,6.766451612903226,2.9176229032258063,1.0,2015.0,POINT (-13196934.539101845 4086119.522625947),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4414,34.43037,-118.51441,6.878674193548387,3.016162258064516,1.0,2015.0,POINT (-13192963.772865247 4086737.6369535513),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4415,34.43073,-118.48411,6.9551483870967745,3.051212258064516,1.0,2015.0,POINT (-13189590.792294214 4086786.2237949176),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4417,34.43142,-118.56207,6.661951612903226,2.850434838709677,1.0,2015.0,POINT (-13198269.259796456 4086879.3491591504),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4423,34.43543,-118.53919,6.711690322580645,2.922509677419355,1.0,2015.0,POINT (-13195722.269847108 4087420.5712039433),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4424,34.43558,-118.42751,7.0583580645161295,3.1734674193548384,1.0,2015.0,POINT (-13183290.109115312 4087440.8169214744),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4430,34.4387,-118.45106,6.985941935483871,3.106796129032258,1.0,2015.0,POINT (-13185911.683123495 4087861.9360856083),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4431,34.43952,-118.48676,6.879722580645161,3.068478064516129,1.0,2015.0,POINT (-13189885.788944814 4087972.61744967),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4432,34.44105,-118.41062,7.04968064516129,3.1889270967741936,1.0,2015.0,POINT (-13181409.922915814 4088179.135581935),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4433,34.44239,-118.52782,6.71415806451613,2.9454306451612906,1.0,2015.0,POINT (-13194456.567236789 4088360.0107781934),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4437,34.4441,-118.51618,6.756358064516129,2.9783596774193546,1.0,2015.0,POINT (-13193160.808363955 4088590.833338953),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4438,34.44414,-118.67309,6.011093548387096,2.489316451612903,1.0,2015.0,POINT (-13210627.949664326 4088596.2327536508),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4442,34.44624,-118.54567,6.6004258064516135,2.8785967741935488,1.0,2015.0,POINT (-13196443.620147448 4088879.7056561643),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4448,34.44914,-118.56285,6.527216129032259,2.8198777419354837,1.0,2015.0,POINT (-13198356.088999275 4089271.1799518364),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4449,34.44931,-118.57725,6.44191935483871,2.786824193548387,1.0,2015.0,POINT (-13199959.0896667 4089294.1288667615),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4450,34.4526,-118.53845,6.569793548387097,2.862162258064516,1.0,2015.0,POINT (-13195639.89342392 4089738.2670669337),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4451,34.45346,-118.51705,6.656493548387097,2.9333332258064515,1.0,2015.0,POINT (-13193257.656320943 4089854.3668669886),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4452,34.45378,-118.35681,7.003293548387097,3.2370593548387094,1.0,2015.0,POINT (-13175419.82111623 4089897.567097794),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4455,34.45587,-118.52972,6.621241935483871,2.93491,1.0,2015.0,POINT (-13194668.074269293 4090179.7226766376),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4456,34.45633,-118.5497,6.503954838709678,2.8486077419354836,1.0,2015.0,POINT (-13196892.237695346 4090241.8248527152),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4461,34.45899,-118.46409,6.782003225806451,3.051820322580645,1.0,2015.0,POINT (-13187362.17608853 4090600.9441453787),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4462,34.45913,-118.43116,6.851487096774194,3.132893870967742,1.0,2015.0,POINT (-13183696.42525671 4090619.845477701),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4463,34.4594,-118.62255,6.1747258064516135,2.6674293548387094,1.0,2015.0,POINT (-13205001.862599634 4090656.2981366795),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4466,34.46197,-118.38999,6.937412903225806,3.2063209677419353,1.0,2015.0,POINT (-13179113.401820749 4091003.279347644),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4467,34.4639,-118.52066,6.581158064516129,2.9154493548387097,1.0,2015.0,POINT (-13193659.51968271 4091263.8598090014),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4468,34.46405,-118.2285,6.9548258064516135,3.299625806451613,1.0,2015.0,POINT (-13161136.417252544 4091284.1124287704),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4469,34.4652,-118.64324,6.0248,2.54594129032258,1.0,2015.0,POINT (-13207305.062864147 4091439.383722691),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4470,34.46527,-118.59892,6.230983870967742,2.6909925806451613,1.0,2015.0,POINT (-13202371.38303219 4091448.835087908),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4472,34.47071,-118.49005,6.61968064516129,2.9674867741935484,1.0,2015.0,POINT (-13190252.030069524 4092183.365428748),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4474,34.47346,-118.52833,6.482393548387098,2.9056474193548385,1.0,2015.0,POINT (-13194513.34017709 4092554.6995371203),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4478,34.47794,-118.42904,6.726674193548387,3.0770832258064513,1.0,2015.0,POINT (-13183460.427936228 4093159.6627643798),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4480,34.4813,-118.63409,5.982996774193548,2.588113548387097,1.0,2015.0,POINT (-13206286.48952339 4093613.406502184),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4483,34.48484,-117.80498,6.32001935483871,3.154895483870968,1.0,2015.0,POINT (-13113990.386511777 4094091.4777104594),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4493,34.50096,-118.08069,6.693196774193549,3.1976935483870967,1.0,2015.0,POINT (-13144682.283318391 4096268.713946218),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4496,34.51446,-118.30685,6.730306451612903,3.2109258064516126,1.0,2015.0,POINT (-13169858.299356198 4098092.40571294),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4501,34.52402,-118.19459,6.757603225806452,3.241593548387097,1.0,2015.0,POINT (-13157361.573319744 4099384.028374245),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4503,34.52904,-118.03921,6.587609677419355,3.2280432258064513,1.0,2015.0,POINT (-13140064.750840284 4100062.3247396667),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4505,34.53234,-118.43469,6.363187096774194,2.9627516129032254,1.0,2015.0,POINT (-13184089.38305921 4100508.2390471613),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4506,34.53395,-117.9074,6.232064516129032,3.093353870967742,1.0,2015.0,POINT (-13125391.728758823 4100725.7975932835),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4507,34.53431,-118.1332,6.731545161290322,3.248472903225806,1.0,2015.0,POINT (-13150527.669779947 4100774.444800216),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4512,34.54578,-118.09734,6.653774193548387,3.2416903225806455,1.0,2015.0,POINT (-13146535.752840098 4102324.5089998697),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4514,34.54645,-118.07439,6.627661290322581,3.2332532258064517,1.0,2015.0,POINT (-13143980.970526392 4102415.059893764),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4515,34.5504,-118.05192,6.5785,3.2332254838709678,1.0,2015.0,POINT (-13141479.621568268 4102948.919534947),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4517,34.55332,-118.00467,6.485703225806452,3.1918296774193546,1.0,2015.0,POINT (-13136219.775628285 4103343.5864983243),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4518,34.55415,-118.06979,6.595180645161291,3.251212580645161,1.0,2015.0,POINT (-13143468.900868744 4103455.7717591827),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4520,34.55795,-118.72334,5.415309677419354,2.400117741935484,1.0,2015.0,POINT (-13216221.754076688 4103969.4053182015),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4521,34.56173,-118.10462,6.639970967741935,3.234630322580645,1.0,2015.0,POINT (-13147346.158733074 4104480.3588216226),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4522,34.56175,-118.03843,6.555277419354838,3.1980970967741933,1.0,2015.0,POINT (-13139977.921637468 4104483.0623410693),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4523,34.56185,-118.0673,6.570874193548387,3.1882067741935485,1.0,2015.0,POINT (-13143191.715336667 4104496.5799480435),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4524,34.56521,-118.12419,6.6474935483870965,3.23692064516129,1.0,2015.0,POINT (-13149524.681167899 4104950.780990068),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4525,34.5655,-118.08499,6.601232258064517,3.2150751612903226,1.0,2015.0,POINT (-13145160.9571288 4104989.983725971),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4526,34.56905,-118.10463,6.609309677419355,3.201101612903226,1.0,2015.0,POINT (-13147347.27192798 4105469.890366365),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4527,34.56914,-118.01875,6.4696225806451615,3.178895483870968,1.0,2015.0,POINT (-13137787.154058656 4105482.0572798797),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4528,34.5693,-118.06715,6.555045161290322,3.213517741935484,1.0,2015.0,POINT (-13143175.01741305 4105503.687380866),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4529,34.57044,-118.05374,6.528325806451613,3.210673870967742,1.0,2015.0,POINT (-13141682.223041514 4105657.8030551486),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4530,34.57202,-118.14982,6.670025806451613,3.222568387096774,1.0,2015.0,POINT (-13152377.79971693 4105871.405465947),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4531,34.57269,-118.03842,6.497758064516129,3.1971596774193545,1.0,2015.0,POINT (-13139976.80844256 4105961.984929052),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4532,34.57618,-118.12551,6.634903225806452,3.2437458064516127,1.0,2015.0,POINT (-13149671.622895746 4106433.821101336),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4533,34.5765,-118.08071,6.556306451612903,3.2078719354838707,1.0,2015.0,POINT (-13144684.509708205 4106477.0850082375),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
4535,34.58003,-118.10081,6.589306451612903,3.2009245161290325,1.0,2015.0,POINT (-13146922.031473152 4106954.3510336904),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
